Wavenumber	Intensity	Normalized Intensity
cm\+(-1)		
Coupled  E1030 = 76uJ		Normalize to [0, 1] of "Intensity"
3616.100769	4.089785944E-5	0.0321523242939231
3616.223212	4.477866605E-5	0.0415571285200675
3616.345655	4.704247476E-5	0.0470432760823111
3616.468097	4.783394616E-5	0.0489613395973576
3616.59054	4.614200225E-5	0.0448610576626267
3616.712982	4.537175118E-5	0.0429944198096449
3616.835425	5.003128899E-5	0.0542864127614316
3616.957868	5.401738599E-5	0.0639463792783979
3617.08031	5.34531755E-5	0.0625790632191246
3617.202753	4.975383126E-5	0.0536140175884909
3617.325195	4.656503006E-5	0.0458862295238096
3617.447638	4.247947436E-5	0.0359852333199539
3617.57008	3.625669706E-5	0.0209048626313986
3617.692523	3.324232603E-5	0.0135997912245781
3617.814966	3.266100612E-5	0.0121910119434302
3617.937408	3.532777191E-5	0.0186536916624614
3618.059851	3.81663267E-5	0.025532687388851
3618.182293	3.663979078E-5	0.0218332576273207
3618.304736	3.605135134E-5	0.0204072247717072
3618.427179	3.692008613E-5	0.0225125295306039
3618.549621	3.77048309E-5	0.024414291630865
3618.672064	3.886559716E-5	0.0272273097801033
3618.794506	4.410607653E-5	0.0399271651140433
3618.916949	4.967653877E-5	0.0534267058232697
3619.039392	5.082011558E-5	0.0561980668047459
3619.161834	4.782060205E-5	0.0489290012835136
3619.284277	4.629875912E-5	0.0452409445834679
3619.406719	4.495230678E-5	0.041977932037338
3619.529162	4.48368628E-5	0.0416981633861021
3619.651605	4.50824009E-5	0.0422932040548665
3619.774047	4.646452362E-5	0.0456426607282837
3619.89649	4.802496915E-5	0.0494242675410004
3620.018932	4.405907748E-5	0.0398132669200633
3620.141375	3.791871859E-5	0.024932630227189
3620.263818	3.840504723E-5	0.0261112062574867
3620.38626	4.356352656E-5	0.0386123414798014
3620.508703	4.723314487E-5	0.0475053488513346
3620.631145	4.995943527E-5	0.0541122813919944
3620.753588	4.977552089E-5	0.0536665805591274
3620.876031	5.054339272E-5	0.055527452526649
3620.998473	5.163311289E-5	0.0581682965289557
3621.120916	5.313193833E-5	0.0618005723027709
3621.243358	5.080918345E-5	0.0561715737189632
3621.365801	4.515249384E-5	0.0424630683239687
3621.488243	4.364553752E-5	0.0388110880551166
3621.610686	4.490756328E-5	0.0418694999766401
3621.733129	4.646350135E-5	0.0456401833440225
3621.855571	4.577228901E-5	0.0439650891201454
3621.978014	4.331189848E-5	0.0380025422632925
3622.100456	4.903708759E-5	0.0518770503612891
3622.222899	5.414230691E-5	0.0642491144864144
3622.345342	5.508703543E-5	0.0665385835763093
3622.467784	5.520781997E-5	0.0668312946197604
3622.590227	5.089538899E-5	0.0563804855015859
3622.712669	4.536044435E-5	0.0429670186703316
3622.835112	4.838913082E-5	0.0503067823265068
3622.957555	5.166300252E-5	0.0582407315010611
3623.079997	4.970169175E-5	0.0534876619275998
3623.20244	4.313422323E-5	0.0375719614304894
3623.324882	4.136495045E-5	0.0332842795667064
3623.447325	4.435428127E-5	0.0405286681576854
3623.569768	5.032908302E-5	0.0550080912250396
3623.69221	5.115264503E-5	0.0570039235997273
3623.814653	5.011501707E-5	0.054489320630791
3623.937095	4.939024802E-5	0.052732904578815
3624.059538	4.688711124E-5	0.0466667658264999
3624.181981	4.422376514E-5	0.0402123734348715
3624.304423	4.445676313E-5	0.0407770242153017
3624.426866	4.631950651E-5	0.0452912241157308
3624.549308	4.709167479E-5	0.0471625081638268
3624.671751	4.519078357E-5	0.0425558602228472
3624.794193	4.012605859E-5	0.0302819306811319
3624.916636	4.36944938E-5	0.0389297294292716
3625.039079	4.972008537E-5	0.0535322372987776
3625.161521	5.733975195E-5	0.0719978501609953
3625.283964	5.9855156E-5	0.0780937175971468
3625.406406	5.829806469E-5	0.0743202394508651
3625.528849	5.603592581E-5	0.0688381385793791
3625.651292	4.848671233E-5	0.0505432628033429
3625.773734	4.066431211E-5	0.0315863422347994
3625.896177	3.997931344E-5	0.029926306310845
3626.018619	4.364802953E-5	0.0388171272290654
3626.141062	5.159044304E-5	0.0580648897823853
3626.263505	5.41685913E-5	0.0643128124664984
3626.385947	5.283055725E-5	0.0610702009290569
3626.50839	4.82060168E-5	0.0498630210979198
3626.630832	4.650474511E-5	0.0457401340829618
3626.753275	4.202018681E-5	0.0348721890677293
3626.875718	3.596287206E-5	0.020192802773887
3626.99816	3.562149141E-5	0.0193654958497102
3627.120603	3.831210051E-5	0.0258859577993931
3627.243045	4.372002149E-5	0.0389915936113664
3627.365488	4.853475912E-5	0.0506597001059594
3627.487931	4.991836613E-5	0.0540127538297498
3627.610373	5.188384966E-5	0.0587759357316074
3627.732816	4.940999497E-5	0.0527807596299621
3627.855258	4.665300366E-5	0.0460994260492271
3627.977701	4.271632133E-5	0.0365592117755321
3628.100144	3.635751273E-5	0.0211491808194873
3628.222586	3.230269795E-5	0.0113226826165333
3628.345029	3.099261448E-5	0.00814780692870361
3628.467471	4.07649386E-5	0.0318302019612736
3628.589914	4.855170482E-5	0.0507007665663608
3628.712356	4.912093209E-5	0.0520802403646011
3628.834799	4.791284664E-5	0.0491525481893644
3628.957242	4.425164298E-5	0.0402799330052898
3629.079684	3.824245869E-5	0.0257171867811814
3629.202127	3.945788194E-5	0.0286626614896348
3629.324569	4.866126619E-5	0.0509662792133819
3629.447012	5.78629697E-5	0.0732658238069157
3629.569455	6.173807924E-5	0.0826568216692298
3629.691897	5.740085544E-5	0.0721459292638043
3629.81434	4.844605792E-5	0.0504447403039238
3629.936782	3.950946848E-5	0.0287876770748367
3630.059225	3.8463284E-5	0.0262523381085822
3630.181668	3.884947E-5	0.0271882269816631
3630.30411	4.099163925E-5	0.0323795916746635
3630.426553	4.845547664E-5	0.0504675657694939
3630.548995	5.594721733E-5	0.0686231611348837
3630.671438	5.727487587E-5	0.0718406285076958
3630.793881	5.165012772E-5	0.0582095305200231
3630.916323	4.594983693E-5	0.0443953613795402
3631.038766	4.451420318E-5	0.0409162252833472
3631.161208	4.402498962E-5	0.0397306578951863
3631.283651	4.111712769E-5	0.0326837022190548
3631.406094	3.777166785E-5	0.0245762652855694
3631.528536	3.928949809E-5	0.0282545975732279
3631.650979	4.381151666E-5	0.0392133243616879
3631.773421	4.33506284E-5	0.0380964009251376
3631.895864	3.893359099E-5	0.0273920870349368
3632.018307	4.010285193E-5	0.0302256913175211
3632.140749	4.817421723E-5	0.0497859575489258
3632.263192	5.141142174E-5	0.0576310469120729
3632.385634	4.905900641E-5	0.0519301687543667
3632.508077	4.668877227E-5	0.0461861082285515
3632.630519	4.657423415E-5	0.0459085348518584
3632.752962	4.798544251E-5	0.0493284780961053
3632.875405	4.569375596E-5	0.0437747709634435
3632.997847	4.263254596E-5	0.0363561893028862
3633.12029	4.248563346E-5	0.0360001593741303
3633.242732	4.4699922E-5	0.0413662990228399
3633.365175	4.636611266E-5	0.0454041701500307
3633.487618	5.132242586E-5	0.0574153729781601
3633.61006	5.374737157E-5	0.0632920223331711
3633.732503	5.0004488E-5	0.0542214628452551
3633.854945	4.347245704E-5	0.0383916422559952
3633.977388	3.818258847E-5	0.0255720964031591
3634.099831	3.993469727E-5	0.0298181828235553
3634.222273	4.511938823E-5	0.0423828396982921
3634.344716	4.928716226E-5	0.0524830850209929
3634.467158	5.165766925E-5	0.0582278067755399
3634.589601	4.840735346E-5	0.0503509433422198
3634.712044	4.856802116E-5	0.0507403078264153
3634.834486	4.963515676E-5	0.0533264200472325
3634.956929	4.530977458E-5	0.0428442247991282
3635.079371	3.83352417E-5	0.0259420385020359
3635.201814	3.290486711E-5	0.012781988278977
3635.324257	3.39248254E-5	0.0152537703078895
3635.446699	3.890419248E-5	0.0273208422503145
3635.569142	3.975349682E-5	0.0293790589688525
3635.691584	4.142790203E-5	0.0334368373581977
3635.814027	4.146990977E-5	0.0335386395375861
3635.936469	3.712760736E-5	0.0230154395534557
3636.058912	3.976056541E-5	0.0293961890945675
3636.181355	4.430619083E-5	0.0404121250730123
3636.303797	4.770801388E-5	0.0486561534445356
3636.42624	4.658390026E-5	0.0459319598460192
3636.548682	4.600849934E-5	0.0445375247329169
3636.671125	4.43637291E-5	0.0405515641688607
3636.793568	4.394346615E-5	0.0395330927103585
3636.91601	4.100473598E-5	0.032411330484151
3637.038453	4.128790533E-5	0.0330975672816076
3637.160895	4.199753675E-5	0.0348172985768037
3637.283338	4.274019739E-5	0.0366170733730188
3637.405781	4.256916509E-5	0.0362025911636497
3637.528223	3.970311082E-5	0.0292569527900706
3637.650666	3.523557825E-5	0.018430268181127
3637.773108	3.828198896E-5	0.0258129850230723
3637.895551	4.41643715E-5	0.040068438007881
3638.017994	4.669343616E-5	0.046197410768665
3638.140436	4.67103564E-5	0.0462384155289252
3638.262879	4.662949505E-5	0.0460424549355135
3638.385321	4.72112697E-5	0.0474523362403136
3638.507764	4.882926805E-5	0.0513734174095643
3638.630207	4.740022268E-5	0.0479102476910588
3638.752649	5.00782262E-5	0.0544001610914396
3638.875092	4.955962504E-5	0.053143375358112
3638.997534	5.206708738E-5	0.0592199967366068
3639.119977	5.637459617E-5	0.0696588773466216
3639.24242	5.442893962E-5	0.0649437444417986
3639.364862	4.982577229E-5	0.0537883605462755
3639.487305	4.87325924E-5	0.051139132207271
3639.609747	4.844691284E-5	0.050446812129716
3639.73219	4.85894052E-5	0.050792130225719
3639.854632	4.773305773E-5	0.0487168450816072
3639.977075	4.187786544E-5	0.0345272853514252
3640.099518	3.740186003E-5	0.023680067536515
3640.22196	3.665665281E-5	0.0218741213206047
3640.344403	3.838329576E-5	0.0260584934228781
3640.466845	3.968664168E-5	0.0292170412322327
3640.589288	3.786080924E-5	0.0247922918505716
3640.711731	3.692369501E-5	0.0225212753438552
3640.834173	3.78740333E-5	0.0248243392334673
3640.956616	3.926819409E-5	0.0282029691440458
3641.079058	3.900028969E-5	0.0275537256525433
3641.201501	3.891030065E-5	0.0273356448799745
3641.323944	4.139239536E-5	0.0333507899681495
3641.446386	4.267699114E-5	0.036463898410477
3641.568829	4.120263111E-5	0.0328909124736688
3641.691271	4.283627277E-5	0.0368499038721022
3641.813714	4.368504233E-5	0.0389068245968664
3641.936157	4.026211536E-5	0.0306116526729967
3642.058599	3.709839075E-5	0.022944635587988
3642.181042	4.211126725E-5	0.0350929147552253
3642.303484	4.877847095E-5	0.0512503149649527
3642.425927	5.457974839E-5	0.065309216648989
3642.54837	5.62965979E-5	0.0694698551836934
3642.670812	5.701537884E-5	0.0712117595611919
3642.793255	5.6804427E-5	0.0707005357472475
3642.915697	5.377535126E-5	0.063359828728388
3643.03814	4.680306665E-5	0.046463090922118
3643.160582	4.089215872E-5	0.0321385090846287
3643.283025	3.838818884E-5	0.0260703513854327
3643.405468	4.081321458E-5	0.0319471946863311
3643.52791	4.011196506E-5	0.0302477762117585
3643.650353	3.764973007E-5	0.024280759463219
3643.772795	3.684282638E-5	0.0223252971079837
3643.895238	3.804098742E-5	0.0252289383210133
3644.017681	4.126497515E-5	0.0330419979437244
3644.140123	4.729448119E-5	0.0476539921978146
3644.262566	5.086600504E-5	0.0563092760018832
3644.385008	5.032537956E-5	0.0549991162052152
3644.507451	4.597779844E-5	0.0444631237170759
3644.629894	4.650591654E-5	0.0457429729437766
3644.752336	4.831363185E-5	0.0501238170042215
3644.874779	4.921945947E-5	0.0523190130768066
3644.997221	4.619715037E-5	0.0449947044335592
3645.119664	4.336671554E-5	0.0381353867385169
3645.242107	4.908195478E-5	0.0519857821741653
3645.364549	5.453212725E-5	0.0651938108728877
3645.486992	5.74049518E-5	0.0721558564433088
3645.609434	5.772399527E-5	0.0729290311145867
3645.731877	5.565961328E-5	0.0679261772197547
3645.85432	5.345640238E-5	0.0625868832879173
3645.976762	5.018560842E-5	0.0546603927540704
3646.099205	4.389900641E-5	0.0394253483178479
3646.221647	4.164681377E-5	0.0339673513117144
3646.34409	4.984705811E-5	0.0538399449177763
3646.466533	5.852914546E-5	0.074880244011947
3646.588975	6.164230581E-5	0.0824247229202493
3646.711418	5.587514897E-5	0.0684485096036909
3646.83386	5.125721509E-5	0.0572573402321568
3646.956303	5.140030407E-5	0.0576041041859057
3647.078745	5.2362735E-5	0.0599364735584255
3647.201188	5.005843559E-5	0.0543522002340018
3647.323631	4.623073983E-5	0.0450761056284932
3647.446073	4.498034832E-5	0.0420458883207612
3647.568516	4.681427163E-5	0.0464902452366325
3647.690958	4.359749801E-5	0.0386946683949599
3647.813401	3.919626033E-5	0.028028643804487
3647.935844	4.382450425E-5	0.0392447986796827
3648.058286	4.720774086E-5	0.0474437843971839
3648.180729	4.530111619E-5	0.0428232419285431
3648.303171	4.258711488E-5	0.0362460909506309
3648.425614	3.993627615E-5	0.0298220091047357
3648.548057	4.102765888E-5	0.0324668821795744
3648.670499	4.600930333E-5	0.0445394731341926
3648.792942	4.921935033E-5	0.0523187485853139
3648.915384	4.875063314E-5	0.0511828524038295
3649.037827	4.672974683E-5	0.046285406584223
3649.16027	4.81174975E-5	0.0496485021150387
3649.282712	4.999043813E-5	0.0541874141821725
3649.405155	4.96470384E-5	0.0533552141896145
3649.527597	4.623612404E-5	0.045089153802765
3649.65004	4.226365854E-5	0.035462222064826
3649.772483	4.14866663E-5	0.0335792475606072
3649.894925	4.583460395E-5	0.04411610406883
3650.017368	4.934894605E-5	0.0526328127728994
3650.13981	4.714972238E-5	0.047303181553308
3650.262253	4.273484956E-5	0.0366041133625779
3650.384695	3.762542838E-5	0.0242218663876853
3650.507138	4.623008499E-5	0.0450745186795369
3650.629581	5.473620331E-5	0.0656883718197273
3650.752023	5.244484419E-5	0.0601354581857778
3650.874466	4.540578811E-5	0.0430769054100054
3650.996908	4.718183118E-5	0.0473809944948646
3651.119351	4.891786375E-5	0.0515881215413371
3651.241794	4.695144889E-5	0.0468226826405615
3651.364236	4.176871153E-5	0.0342627601490039
3651.486679	4.163592894E-5	0.0339409728534524
3651.609121	3.936315989E-5	0.0284331106705207
3651.731564	4.099546277E-5	0.0323888576496704
3651.854007	4.489376079E-5	0.0418360508179139
3651.976449	4.466577593E-5	0.0412835489309866
3652.098892	4.191604603E-5	0.0346198127588109
3652.221334	3.833532537E-5	0.0259422412691534
3652.343777	3.580394332E-5	0.0198076525111153
3652.46622	4.496899055E-5	0.0420183637326973
3652.588662	5.456309009E-5	0.0652688466780049
3652.711105	5.704831347E-5	0.0712915738314038
3652.833547	5.084316945E-5	0.0562539358948073
3652.95599	4.030962373E-5	0.0307267851606095
3653.078433	3.391678183E-5	0.0152342774011999
3653.200875	4.306399933E-5	0.0374017797909832
3653.323318	5.571427755E-5	0.0680586514214298
3653.44576	5.851597598E-5	0.0748483288990318
3653.568203	5.168808275E-5	0.0583015113019636
3653.690646	4.096374323E-5	0.032311988046564
3653.813088	3.445380935E-5	0.0165357178483063
3653.935531	3.606215978E-5	0.0204334181053117
3654.057973	4.264247036E-5	0.036380240240859
3654.180416	4.729651118E-5	0.0476589117056514
3654.302858	5.102027353E-5	0.0566831325457714
3654.425301	4.964278924E-5	0.0533449167123265
3654.547744	4.342360626E-5	0.0382732565521029
3654.670186	3.568302418E-5	0.0195146152760303
3654.792629	4.072507727E-5	0.0317336014236746
3654.915071	4.678821642E-5	0.0464271026547554
3655.037514	4.723584061E-5	0.0475118817475833
3655.159957	4.190021718E-5	0.0345814528892437
3655.282399	3.51037088E-5	0.0181106938025781
3655.404842	3.615790411E-5	0.0206654463329211
3655.527284	3.682292663E-5	0.0222770717590531
3655.649727	3.388477126E-5	0.0151567025116804
3655.77217	3.523205669E-5	0.0184217339804571
3655.894612	4.068971975E-5	0.0316479154859458
3656.017055	4.810095925E-5	0.049608423075003
3656.139497	5.102844807E-5	0.0567029428470991
3656.26194	4.799313319E-5	0.0493471158039415
3656.384383	4.18940981E-5	0.0345666238201281
3656.506825	3.913510955E-5	0.0278804500983914
3656.629268	4.046042886E-5	0.0310922485465699
3656.75171	4.010328848E-5	0.0302267492592579
3656.874153	3.809297777E-5	0.0253549325053508
3656.996596	3.852888403E-5	0.0264113141930358
3657.119038	4.127852299E-5	0.0330748299798684
3657.241481	4.456985698E-5	0.0410510975266825
3657.363923	4.729504872E-5	0.0476553675584236
3657.486366	4.992286267E-5	0.0540236508113943
3657.608808	5.104044249E-5	0.0567320103022038
3657.731251	5.04645941E-5	0.0553364907836751
3657.853694	4.916393664E-5	0.0521844582281094
3657.976136	4.976437413E-5	0.0536395673358234
3658.098579	4.872344653E-5	0.0511169679704326
3658.221021	4.677239849E-5	0.046388769248878
3658.343464	4.887389878E-5	0.0514815761817738
3658.465907	5.418893852E-5	0.0643621222208554
3658.588349	5.890894317E-5	0.0758006514084103
3658.710792	5.710390178E-5	0.0714262873653029
3658.833234	5.116489046E-5	0.0570335993561843
3658.955677	4.640971019E-5	0.0455098250500551
3659.07812	4.972177339E-5	0.0535363280714507
3659.200562	4.741323937E-5	0.0479417925304246
3659.323005	4.366183202E-5	0.0388505763877916
3659.445447	4.15299146E-5	0.0336840561314764
3659.56789	4.047513357E-5	0.0311278841586089
3659.690333	4.129987428E-5	0.033126573012337
3659.812775	4.205336882E-5	0.0349526028422977
3659.935218	4.093438474E-5	0.0322408402470025
3660.05766	4.122819882E-5	0.0329528736408244
3660.180103	4.499403076E-5	0.0420790465485389
3660.302546	4.742364399E-5	0.0479670072406592
3660.424988	4.981991879E-5	0.0537741750876659
3660.547431	5.092015635E-5	0.0564405070886957
3660.669873	4.868815086E-5	0.05103143192091
3660.792316	4.767952487E-5	0.048587112755686
3660.914759	4.840459223E-5	0.050344251736535
3661.037201	5.046005026E-5	0.0553254791745099
3661.159644	5.062408673E-5	0.0557230075858259
3661.282086	4.784681369E-5	0.0489925229601699
3661.404529	4.29397769E-5	0.0371007373139797
3661.526971	3.976886001E-5	0.0294162903510777
3661.649414	4.127934153E-5	0.0330768136418296
3661.771857	4.531260856E-5	0.0428510927082407
3661.894299	4.929950228E-5	0.0525129900082571
3662.016742	5.091288767E-5	0.0564228920619107
3662.139184	4.873516446E-5	0.0511453653755756
3662.261627	4.200413241E-5	0.034833282596951
3662.38407	3.533766721E-5	0.0186776720790632
3662.506512	3.636601468E-5	0.021169784571059
3662.628955	3.753135752E-5	0.0239938936720634
3662.751397	3.830671267E-5	0.0258729008281255
3662.87384	3.957498484E-5	0.0289464503921728
3662.996283	4.895133679E-5	0.0516692406023186
3663.118725	5.641880489E-5	0.0697660134135457
3663.241168	5.646546924E-5	0.0698791004905877
3663.36361	5.063965364E-5	0.0557607326661168
3663.486053	4.482017903E-5	0.0416577316907428
3663.608496	4.4398912E-5	0.0406368269298948
3663.730938	4.914833698E-5	0.0521466537809833
3663.853381	4.700189675E-5	0.0469449387317837
3663.975823	3.564872168E-5	0.0194314860893978
3664.098266	3.043369179E-5	0.00679330540227996
3664.220709	3.870160799E-5	0.026829895996308
3664.343151	5.122959556E-5	0.057190406654019
3664.465594	5.697595043E-5	0.0711162081683339
3664.588036	5.383058306E-5	0.063493678290672
3664.710479	4.729333887E-5	0.0476512238826051
3664.832921	4.199445175E-5	0.0348098223421047
3664.955364	4.24439022E-5	0.0358990272204695
3665.077807	4.679705671E-5	0.0464485263444951
3665.200249	5.005722051E-5	0.0543492555911305
3665.322692	4.732700472E-5	0.0477328102021967
3665.445134	4.189681567E-5	0.0345732096195222
3665.567577	3.906213169E-5	0.027703594471426
3665.69002	4.096932025E-5	0.032325503479446
3665.812462	3.988364551E-5	0.0296944632321273
3665.934905	4.200274998E-5	0.0348299323956107
3666.057347	4.986692511E-5	0.0538880908998717
3666.17979	5.462549234E-5	0.0654200732150368
3666.302233	5.781191066E-5	0.0731420865730279
3666.424675	5.796585174E-5	0.073515149666672
3666.547118	5.748038166E-5	0.0723386542833964
3666.66956	6.02064647E-5	0.0789450843047605
3666.792003	6.277755892E-5	0.0851759121238441
3666.914446	5.714473082E-5	0.0715252330656509
3667.036888	4.831448314E-5	0.0501258800330179
3667.159331	4.881490167E-5	0.0513386017114591
3667.281773	5.374778266E-5	0.0632930185747666
3667.404216	5.970734492E-5	0.0777355100363081
3667.526659	5.690080798E-5	0.0709341068418979
3667.649101	5.182719542E-5	0.0586386390071563
3667.771544	5.856341159E-5	0.0749632850589827
3667.893986	6.339485844E-5	0.086671884924842
3668.016429	6.227182166E-5	0.0839503009563331
3668.138872	5.337136827E-5	0.0623808103661093
3668.261314	4.238792462E-5	0.0357633703238861
3668.383757	4.596819781E-5	0.0444398574081171
3668.506199	5.062692071E-5	0.0557298754949384
3668.628642	4.9334918E-5	0.052598816988728
3668.751084	4.410224938E-5	0.0399178903420407
3668.873527	3.673307947E-5	0.0220593348205781
3668.99597	3.711285171E-5	0.0229796804926662
3669.118412	4.200399781E-5	0.0348329564053172
3669.240855	4.613374404E-5	0.0448410445941816
3669.363297	5.003832121E-5	0.0543034547475499
3669.48574	5.343633893E-5	0.0625382612259818
3669.608183	5.013659393E-5	0.0545416103129391
3669.730625	4.120991434E-5	0.0329085627611393
3669.853068	3.678494249E-5	0.0221850204315075
3669.97551	3.382436626E-5	0.0150103161398843
3670.097953	3.246340566E-5	0.0117121440615555
3670.220396	3.567722888E-5	0.0195005708601629
3670.342838	4.235414963E-5	0.0356815195128017
3670.465281	4.929793431E-5	0.0525091901665323
3670.587723	4.974175681E-5	0.0535847561874987
