Delay	ACF
ps	
Coupled  E1030 = 76uJ	Measured
-38.333333318	0.0270270266787
-38.3249999847	0.0180180177858
-38.3166666513	0.0270270266787
-38.308333318	0.0270270266787
-38.2999999847	0.0270270266787
-38.2916666514	0.0180180177858
-38.283333318	0.0360360355716
-38.2749999847	0.0270270266787
-38.2666666514	0.0450450444645
-38.258333318	0.0360360355716
-38.2499999847	0.00900900889291
-38.2416666514	0.0180180177858
-38.233333318	0.0180180177858
-38.2249999847	0.0270270266787
-38.2166666514	0.0360360355716
-38.208333318	0.0180180177858
-38.1999999847	0.0270270266787
-38.1916666514	0.0360360355716
-38.1833333181	0.0270270266787
-38.1749999847	0.0270270266787
-38.1666666514	0.0180180177858
-38.1583333181	0.0360360355716
-38.1499999847	0.0180180177858
-38.1416666514	0.0270270266787
-38.1333333181	0.0270270266787
-38.1249999847	0.0270270266787
-38.1166666514	0.0270270266787
-38.1083333181	0.00900900889291
-38.0999999848	0.0180180177858
-38.0916666514	0.0270270266787
-38.0833333181	0.0270270266787
-38.0749999848	0.0270270266787
-38.0666666514	0.0270270266787
-38.0583333181	0.0270270266787
-38.0499999848	0.00900900889291
-38.0416666515	0.0180180177858
-38.0333333181	0.0180180177858
-38.0249999848	0.0360360355716
-38.0166666515	0.0450450444645
-38.0083333181	0.0450450444645
-37.9999999848	0.00900900889291
-37.9916666515	0.0360360355716
-37.9833333181	0.0360360355716
-37.9749999848	0.0450450444645
-37.9666666515	0.0180180177858
-37.9583333181	0.00900900889291
-37.9499999848	0.00900900889291
-37.9416666515	0.0270270266787
-37.9333333182	0.0180180177858
-37.9249999848	0.0270270266787
-37.9166666515	0.0270270266787
-37.9083333182	0.0270270266787
-37.8999999848	0.0360360355716
-37.8916666515	0.00900900889291
-37.8833333182	0.0270270266787
-37.8749999849	0.0360360355716
-37.8666666515	0.0180180177858
-37.8583333182	0.0180180177858
-37.8499999849	0.0270270266787
-37.8416666515	0.0180180177858
-37.8333333182	0.0270270266787
-37.8249999849	0.0270270266787
-37.8166666515	0.0180180177858
-37.8083333182	0.0270270266787
-37.7999999849	0.0360360355716
-37.7916666515	0.0270270266787
-37.7833333182	0.0270270266787
-37.7749999849	0.0270270266787
-37.7666666516	0.0360360355716
-37.7583333182	0.0270270266787
-37.7499999849	0.0180180177858
-37.7416666516	0.0180180177858
-37.7333333182	0.0180180177858
-37.7249999849	0.0180180177858
-37.7166666516	0.0270270266787
-37.7083333182	0.0180180177858
-37.6999999849	0.0180180177858
-37.6916666516	0.0180180177858
-37.6833333183	0.0270270266787
-37.6749999849	0.0630630622503
-37.6666666516	0.0360360355716
-37.6583333183	0.0360360355716
-37.6499999849	0.0270270266787
-37.6416666516	0.0270270266787
-37.6333333183	0.0270270266787
-37.624999985	0.0180180177858
-37.6166666516	0.0270270266787
-37.6083333183	0.0360360355716
-37.599999985	0.0180180177858
-37.5916666516	0.0180180177858
-37.5833333183	0.0270270266787
-37.574999985	0.0360360355716
-37.5666666516	0.0180180177858
-37.5583333183	0.0180180177858
-37.549999985	0.0180180177858
-37.5416666516	0.0180180177858
-37.5333333183	0.0180180177858
-37.524999985	0.0270270266787
-37.5166666517	0.0180180177858
-37.5083333183	0.0180180177858
-37.499999985	0.0270270266787
-37.4916666517	0.0180180177858
-37.4833333183	0.0180180177858
-37.474999985	0.0180180177858
-37.4666666517	0.0180180177858
-37.4583333184	0.0180180177858
-37.449999985	0.0270270266787
-37.4416666517	0.0270270266787
-37.4333333184	0.0180180177858
-37.424999985	0.00900900889291
-37.4166666517	0.0270270266787
-37.4083333184	0.0180180177858
-37.399999985	0.0270270266787
-37.3916666517	0.0180180177858
-37.3833333184	0.0180180177858
-37.3749999851	0.0270270266787
-37.3666666517	0.0180180177858
-37.3583333184	0.0270270266787
-37.3499999851	0.0180180177858
-37.3416666517	0.0270270266787
-37.3333333184	0.0540540533574
-37.3249999851	0.0270270266787
-37.3166666517	0.0180180177858
-37.3083333184	0.0270270266787
-37.2999999851	0.0270270266787
-37.2916666517	0.0180180177858
-37.2833333184	0.0270270266787
-37.2749999851	0.0270270266787
-37.2666666518	0.0450450444645
-37.2583333184	0.0180180177858
-37.2499999851	0.0180180177858
-37.2416666518	0.0360360355716
-37.2333333184	0.0180180177858
-37.2249999851	0.0270270266787
-37.2166666518	0.0270270266787
-37.2083333185	0.00900900889291
-37.1999999851	0.0180180177858
-37.1916666518	0.0180180177858
-37.1833333185	0.00900900889291
-37.1749999851	0.00900900889291
-37.1666666518	0.00900900889291
-37.1583333185	0.00900900889291
-37.1499999851	0.00900900889291
-37.1416666518	0.0270270266787
-37.1333333185	0.0180180177858
-37.1249999852	0.0270270266787
-37.1166666518	0.0270270266787
-37.1083333185	0.0270270266787
-37.0999999852	0.0270270266787
-37.0916666518	0.0270270266787
-37.0833333185	0.0270270266787
-37.0749999852	0.0180180177858
-37.0666666518	0.0360360355716
-37.0583333185	0.0180180177858
-37.0499999852	0.0180180177858
-37.0416666519	0.0180180177858
-37.0333333185	0.0270270266787
-37.0249999852	0.0180180177858
-37.0166666519	0.0180180177858
-37.0083333185	0.0180180177858
-36.9999999852	0.0180180177858
-36.9916666519	0.0180180177858
-36.9833333185	0.0360360355716
-36.9749999852	0.0270270266787
-36.9666666519	0.0270270266787
-36.9583333186	0.0180180177858
-36.9499999852	0.0180180177858
-36.9416666519	0.0270270266787
-36.9333333186	0.0270270266787
-36.9249999852	0.0270270266787
-36.9166666519	0.0360360355716
-36.9083333186	0.0360360355716
-36.8999999852	0.0270270266787
-36.8916666519	0.0180180177858
-36.8833333186	0.00900900889291
-36.8749999853	0.0270270266787
-36.8666666519	0.0360360355716
-36.8583333186	0.0180180177858
-36.8499999853	0.0180180177858
-36.8416666519	0.00900900889291
-36.8333333186	0.0270270266787
-36.8249999853	0.0270270266787
-36.8166666519	0.0180180177858
-36.8083333186	0.0360360355716
-36.7999999853	0.0180180177858
-36.791666652	0.0180180177858
-36.7833333186	0.0180180177858
-36.7749999853	0.0270270266787
-36.766666652	0.0180180177858
-36.7583333186	0.0180180177858
-36.7499999853	0.0180180177858
-36.741666652	0.0270270266787
-36.7333333186	0.00900900889291
-36.7249999853	0.0180180177858
-36.716666652	0.0270270266787
-36.7083333187	0.0450450444645
-36.6999999853	0.0360360355716
-36.691666652	0.0360360355716
-36.6833333187	0.0270270266787
-36.6749999853	0.0270270266787
-36.666666652	0.0180180177858
-36.6583333187	0.0180180177858
-36.6499999853	0.0180180177858
-36.641666652	0.0270270266787
-36.6333333187	0.0360360355716
-36.6249999854	0.0360360355716
-36.616666652	0.0180180177858
-36.6083333187	0.0180180177858
-36.5999999854	0.0270270266787
-36.591666652	0.0180180177858
-36.5833333187	0.0180180177858
-36.5749999854	0.00900900889291
-36.566666652	0.00900900889291
-36.5583333187	0.0270270266787
-36.5499999854	0.00900900889291
-36.5416666521	0.0360360355716
-36.5333333187	0.0270270266787
-36.5249999854	0.0270270266787
-36.5166666521	0.0270270266787
-36.5083333187	0.0360360355716
-36.4999999854	0.0180180177858
-36.4916666521	0.0180180177858
-36.4833333187	0.0270270266787
-36.4749999854	0.0360360355716
-36.4666666521	0.00900900889291
-36.4583333188	0.0180180177858
-36.4499999854	0.00900900889291
-36.4416666521	0.0270270266787
-36.4333333188	0.0180180177858
-36.4249999854	0.0270270266787
-36.4166666521	0.0270270266787
-36.4083333188	0.0270270266787
-36.3999999854	0.0270270266787
-36.3916666521	0.0180180177858
-36.3833333188	0.0360360355716
-36.3749999854	0.0270270266787
-36.3666666521	0.0180180177858
-36.3583333188	0.00900900889291
-36.3499999855	0.0180180177858
-36.3416666521	0.0270270266787
-36.3333333188	0.0180180177858
-36.3249999855	0.0180180177858
-36.3166666521	0.0180180177858
-36.3083333188	0.0360360355716
-36.2999999855	0.00900900889291
-36.2916666521	0.0180180177858
-36.2833333188	0.0360360355716
-36.2749999855	0.0180180177858
-36.2666666522	0.0360360355716
-36.2583333188	0.0270270266787
-36.2499999855	0.0360360355716
-36.2416666522	0.0360360355716
-36.2333333188	0.0180180177858
-36.2249999855	0.0180180177858
-36.2166666522	0.0180180177858
-36.2083333188	0.00900900889291
-36.1999999855	0.00900900889291
-36.1916666522	0.0270270266787
-36.1833333189	0.0180180177858
-36.1749999855	0.0180180177858
-36.1666666522	0.0270270266787
-36.1583333189	0.0270270266787
-36.1499999855	0.0270270266787
-36.1416666522	0.0180180177858
-36.1333333189	0.0270270266787
-36.1249999855	0.0270270266787
-36.1166666522	0.00900900889291
-36.1083333189	0.0180180177858
-36.0999999856	0.0180180177858
-36.0916666522	0.0270270266787
-36.0833333189	0.0180180177858
-36.0749999856	0.00900900889291
-36.0666666522	0.0360360355716
-36.0583333189	0.0270270266787
-36.0499999856	0.0270270266787
-36.0416666523	0.0360360355716
-36.0333333189	0.0270270266787
-36.0249999856	0.0180180177858
-36.0166666523	0.0180180177858
-36.0083333189	0.0270270266787
-35.9999999856	0.0180180177858
-35.9916666523	0.0270270266787
-35.9833333189	0.0270270266787
-35.9749999856	0.0360360355716
-35.9666666523	0.0360360355716
-35.9583333189	0.0180180177858
-35.9499999856	0.0450450444645
-35.9416666523	0.0540540533574
-35.933333319	0.00900900889291
-35.9249999856	0.0180180177858
-35.9166666523	0.0180180177858
-35.908333319	0.00900900889291
-35.8999999856	0.0180180177858
-35.8916666523	0.0270270266787
-35.883333319	0.0270270266787
-35.8749999857	0.0180180177858
-35.8666666523	0.0270270266787
-35.858333319	0.0180180177858
-35.8499999857	0.0450450444645
-35.8416666523	0.0180180177858
-35.833333319	0.0360360355716
-35.8249999857	0.0270270266787
-35.8166666523	0.0360360355716
-35.808333319	0.0270270266787
-35.7999999857	0.0180180177858
-35.7916666524	0.0360360355716
-35.783333319	0.0270270266787
-35.7749999857	0.00900900889291
-35.7666666524	0.0270270266787
-35.758333319	0.0180180177858
-35.7499999857	0.0180180177858
-35.7416666524	0.00900900889291
-35.733333319	0.0270270266787
-35.7249999857	0.0180180177858
-35.7166666524	0.0180180177858
-35.708333319	0.0270270266787
-35.6999999857	0.0180180177858
-35.6916666524	0.0540540533574
-35.6833333191	0.0180180177858
-35.6749999857	0.0180180177858
-35.6666666524	0.0270270266787
-35.6583333191	0.0180180177858
-35.6499999857	0.00900900889291
-35.6416666524	0.0180180177858
-35.6333333191	0.0270270266787
-35.6249999858	0.0180180177858
-35.6166666524	0.0180180177858
-35.6083333191	0.0180180177858
-35.5999999858	0.0270270266787
-35.5916666524	0.00900900889291
-35.5833333191	0.0180180177858
-35.5749999858	0.0180180177858
-35.5666666524	0.0270270266787
-35.5583333191	0.0270270266787
-35.5499999858	0.0270270266787
-35.5416666525	0.0180180177858
-35.5333333191	0.0270270266787
-35.5249999858	0.0270270266787
-35.5166666525	0.0180180177858
-35.5083333191	0.0180180177858
-35.4999999858	0.0270270266787
-35.4916666525	0.00900900889291
-35.4833333191	0.0270270266787
-35.4749999858	0.0180180177858
-35.4666666525	0.0180180177858
-35.4583333192	0.0270270266787
-35.4499999858	0.0360360355716
-35.4416666525	0.0360360355716
-35.4333333192	0.0270270266787
-35.4249999858	0.0180180177858
-35.4166666525	0.0360360355716
-35.4083333192	0.0270270266787
-35.3999999858	0.0270270266787
-35.3916666525	0.0180180177858
-35.3833333192	0.0270270266787
-35.3749999859	0.0270270266787
-35.3666666525	0.00900900889291
-35.3583333192	0.0270270266787
-35.3499999859	0.0270270266787
-35.3416666525	0.0180180177858
-35.3333333192	0.0360360355716
-35.3249999859	0.0450450444645
-35.3166666525	0.0180180177858
-35.3083333192	0.0270270266787
-35.2999999859	0.0270270266787
-35.2916666525	0.0270270266787
-35.2833333192	0.0360360355716
-35.2749999859	0.0180180177858
-35.2666666526	0.0180180177858
-35.2583333192	0.0180180177858
-35.2499999859	0.00900900889291
-35.2416666526	0.0630630622503
-35.2333333192	0.00900900889291
-35.2249999859	0.0270270266787
-35.2166666526	0.0180180177858
-35.2083333193	0.0180180177858
-35.1999999859	0.0270270266787
-35.1916666526	0.0270270266787
-35.1833333193	0.0270270266787
-35.1749999859	0.0270270266787
-35.1666666526	0.0270270266787
-35.1583333193	0.0270270266787
-35.1499999859	0.0270270266787
-35.1416666526	0.0270270266787
-35.1333333193	0.0360360355716
-35.124999986	0.0450450444645
-35.1166666526	0.0180180177858
-35.1083333193	0.0270270266787
-35.099999986	0.0270270266787
-35.0916666526	0.0180180177858
-35.0833333193	0.0360360355716
-35.074999986	0.0180180177858
-35.0666666526	0.0180180177858
-35.0583333193	0.0270270266787
-35.049999986	0.0270270266787
-35.0416666527	0.0270270266787
-35.0333333193	0.0270270266787
-35.024999986	0.0180180177858
-35.0166666527	0.0180180177858
-35.0083333193	0.0450450444645
-34.999999986	0.00900900889291
-34.9916666527	0.0180180177858
-34.9833333193	0.0180180177858
-34.974999986	0.0180180177858
-34.9666666527	0.0180180177858
-34.9583333194	0.0270270266787
-34.949999986	0.0360360355716
-34.9416666527	0.0360360355716
-34.9333333194	0.0180180177858
-34.924999986	0.0270270266787
-34.9166666527	0.0360360355716
-34.9083333194	0.0270270266787
-34.899999986	0.0360360355716
-34.8916666527	0.0360360355716
-34.8833333194	0.0270270266787
-34.8749999861	0.00900900889291
-34.8666666527	0.00900900889291
-34.8583333194	0.0450450444645
-34.8499999861	0.0180180177858
-34.8416666527	0.0180180177858
-34.8333333194	0.0450450444645
-34.8249999861	0.00900900889291
-34.8166666527	0.0270270266787
-34.8083333194	0.0180180177858
-34.7999999861	0.0270270266787
-34.7916666527	0.0270270266787
-34.7833333194	0.0180180177858
-34.7749999861	0.0360360355716
-34.7666666528	0.0270270266787
-34.7583333194	0.0360360355716
-34.7499999861	0.0270270266787
-34.7416666528	0.0270270266787
-34.7333333194	0.0270270266787
-34.7249999861	0.0270270266787
-34.7166666528	0.00900900889291
-34.7083333194	0.0270270266787
-34.6999999861	0.0180180177858
-34.6916666528	0.0360360355716
-34.6833333195	0.0180180177858
-34.6749999861	0.0180180177858
-34.6666666528	0.0270270266787
-34.6583333195	0.0360360355716
-34.6499999861	0.0180180177858
-34.6416666528	0.0180180177858
-34.6333333195	0.0360360355716
-34.6249999861	0.0180180177858
-34.6166666528	0.00900900889291
-34.6083333195	0.0360360355716
-34.5999999862	0.0270270266787
-34.5916666528	0.0180180177858
-34.5833333195	0.0270270266787
-34.5749999862	0.0270270266787
-34.5666666528	0.0270270266787
-34.5583333195	0.0270270266787
-34.5499999862	0.00900900889291
-34.5416666528	0.00900900889291
-34.5333333195	0.0270270266787
-34.5249999862	0.00900900889291
-34.5166666529	0.0270270266787
-34.5083333195	0.0180180177858
-34.4999999862	0.00900900889291
-34.4916666529	0.0180180177858
-34.4833333195	0.0270270266787
-34.4749999862	0.0180180177858
-34.4666666529	0.0270270266787
-34.4583333196	0.0180180177858
-34.4499999862	0.0270270266787
-34.4416666529	0.0270270266787
-34.4333333196	0.0270270266787
-34.4249999862	0.0270270266787
-34.4166666529	0.0180180177858
-34.4083333196	0.0270270266787
-34.3999999862	0.0180180177858
-34.3916666529	0.0270270266787
-34.3833333196	0.0180180177858
-34.3749999862	0.0180180177858
-34.3666666529	0.0180180177858
-34.3583333196	0.0270270266787
-34.3499999863	0.0270270266787
-34.3416666529	0.0270270266787
-34.3333333196	0.0180180177858
-34.3249999863	0.0360360355716
-34.3166666529	0.0270270266787
-34.3083333196	0.0360360355716
-34.2999999863	0.0270270266787
-34.2916666529	0.00900900889291
-34.2833333196	0.0360360355716
-34.2749999863	0.0270270266787
-34.266666653	0.0270270266787
-34.2583333196	0.0180180177858
-34.2499999863	0.0270270266787
-34.241666653	0.0180180177858
-34.2333333196	0.0360360355716
-34.2249999863	0.0270270266787
-34.216666653	0.0270270266787
-34.2083333197	0.0270270266787
-34.1999999863	0.0180180177858
-34.191666653	0.0270270266787
-34.1833333197	0.0360360355716
-34.1749999863	0.0360360355716
-34.166666653	0.0270270266787
-34.1583333197	0.0180180177858
-34.1499999863	0.00900900889291
-34.141666653	0.0180180177858
-34.1333333197	0.0180180177858
-34.1249999863	0.00900900889291
-34.116666653	0.0180180177858
-34.1083333197	0.0270270266787
-34.0999999864	0.00900900889291
-34.091666653	0.0180180177858
-34.0833333197	0.0360360355716
-34.0749999864	0.00900900889291
-34.066666653	0.00900900889291
-34.0583333197	0.0270270266787
-34.0499999864	0.0270270266787
-34.0416666531	0.0360360355716
-34.0333333197	0.0450450444645
-34.0249999864	0.0180180177858
-34.0166666531	0.0180180177858
-34.0083333197	0.0180180177858
-33.9999999864	0.0270270266787
-33.9916666531	0.0360360355716
-33.9833333197	0.0270270266787
-33.9749999864	0.0270270266787
-33.9666666531	0.0270270266787
-33.9583333198	0.0180180177858
-33.9499999864	0.0180180177858
-33.9416666531	0.0180180177858
-33.9333333198	0.0180180177858
-33.9249999864	0.0270270266787
-33.9166666531	0.0360360355716
-33.9083333198	0.0180180177858
-33.8999999864	0.0270270266787
-33.8916666531	0.0270270266787
-33.8833333198	0.0180180177858
-33.8749999865	0.0180180177858
-33.8666666531	0.0360360355716
-33.8583333198	0.0270270266787
-33.8499999865	0.0180180177858
-33.8416666531	0.0270270266787
-33.8333333198	0.0360360355716
-33.8249999865	0.0180180177858
-33.8166666531	0.0270270266787
-33.8083333198	0.0360360355716
-33.7999999865	0.00900900889291
-33.7916666532	0.0270270266787
-33.7833333198	0.0180180177858
-33.7749999865	0.0450450444645
-33.7666666532	0.0270270266787
-33.7583333198	0.0270270266787
-33.7499999865	0.0270270266787
-33.7416666532	0.0180180177858
-33.7333333198	0.0360360355716
-33.7249999865	0.0270270266787
-33.7166666532	0.00900900889291
-33.7083333198	0.0360360355716
-33.6999999865	0.0270270266787
-33.6916666532	0.0270270266787
-33.6833333199	0.0360360355716
-33.6749999865	0.0180180177858
-33.6666666532	0.0360360355716
-33.6583333199	0.0270270266787
-33.6499999865	0.0270270266787
-33.6416666532	0.0180180177858
-33.6333333199	0.0180180177858
-33.6249999866	0.0270270266787
-33.6166666532	0.0180180177858
-33.6083333199	0.0180180177858
-33.5999999866	0.0180180177858
-33.5916666532	0.0270270266787
-33.5833333199	0.0180180177858
-33.5749999866	0.0270270266787
-33.5666666532	0.00900900889291
-33.5583333199	0.0450450444645
-33.5499999866	0.0270270266787
-33.5416666533	0.0270270266787
-33.5333333199	0.0270270266787
-33.5249999866	0.0180180177858
-33.5166666533	0.0180180177858
-33.5083333199	0.0180180177858
-33.4999999866	0.0270270266787
-33.4916666533	0.0270270266787
-33.4833333199	0.0180180177858
-33.4749999866	0.0270270266787
-33.4666666533	0.0180180177858
-33.45833332	0.0180180177858
-33.4499999866	0.0180180177858
-33.4416666533	0.0180180177858
-33.43333332	0.0360360355716
-33.4249999866	0.0180180177858
-33.4166666533	0.00900900889291
-33.40833332	0.0270270266787
-33.3999999866	0.00900900889291
-33.3916666533	0.0270270266787
-33.38333332	0.0630630622503
-33.3749999867	0.0270270266787
-33.3666666533	0.0450450444645
-33.35833332	0.0720720711432
-33.3499999867	0.0360360355716
-33.3416666533	0.0360360355716
-33.33333332	0.0360360355716
-33.3249999867	0.0270270266787
-33.3166666533	0.0180180177858
-33.30833332	0.0270270266787
-33.2999999867	0.0180180177858
-33.2916666534	0.00900900889291
-33.28333332	0.0180180177858
-33.2749999867	0.0540540533574
-33.2666666534	0.0360360355716
-33.25833332	0.0270270266787
-33.2499999867	0.00900900889291
-33.2416666534	0.0180180177858
-33.23333332	0.0270270266787
-33.2249999867	0.0270270266787
-33.2166666534	0.0180180177858
-33.2083333201	0.0180180177858
-33.1999999867	0.00900900889291
-33.1916666534	0.0450450444645
-33.1833333201	0.0270270266787
-33.1749999867	0.0180180177858
-33.1666666534	0.0270270266787
-33.1583333201	0.0180180177858
-33.1499999867	0.0180180177858
-33.1416666534	0.00900900889291
-33.1333333201	0.0270270266787
-33.1249999868	0.0270270266787
-33.1166666534	0.0180180177858
-33.1083333201	0.0270270266787
-33.0999999868	0.0270270266787
-33.0916666534	0.0360360355716
-33.0833333201	0.0270270266787
-33.0749999868	0.0270270266787
-33.0666666534	0.0180180177858
-33.0583333201	0.0270270266787
-33.0499999868	0.0180180177858
-33.0416666534	0.0180180177858
-33.0333333201	0.0180180177858
-33.0249999868	0.0180180177858
-33.0166666535	0.0270270266787
-33.0083333201	0.0270270266787
-32.9999999868	0.0180180177858
-32.9916666535	0.0270270266787
-32.9833333201	0.0270270266787
-32.9749999868	0.0180180177858
-32.9666666535	0.0270270266787
-32.9583333201	0.00900900889291
-32.9499999868	0.0270270266787
-32.9416666535	0.0270270266787
-32.9333333202	0.0180180177858
-32.9249999868	0.0270270266787
-32.9166666535	0.0270270266787
-32.9083333202	0.0270270266787
-32.8999999868	0.0180180177858
-32.8916666535	0.0270270266787
-32.8833333202	0.0540540533574
-32.8749999869	0.0270270266787
-32.8666666535	0.0270270266787
-32.8583333202	0.0180180177858
-32.8499999869	0.0270270266787
-32.8416666535	0.0180180177858
-32.8333333202	0.0180180177858
-32.8249999869	0.00900900889291
-32.8166666535	0.0180180177858
-32.8083333202	0.0360360355716
-32.7999999869	0.00900900889291
-32.7916666535	0.0180180177858
-32.7833333202	0.0270270266787
-32.7749999869	0.0360360355716
-32.7666666536	0.0270270266787
-32.7583333202	0.0270270266787
-32.7499999869	0.0180180177858
-32.7416666536	0.0180180177858
-32.7333333202	0.0180180177858
-32.7249999869	0.0360360355716
-32.7166666536	0.0180180177858
-32.7083333202	0.00900900889291
-32.6999999869	0.00900900889291
-32.6916666536	0.0360360355716
-32.6833333203	0.0270270266787
